,Customer ID,Age,MonthlyUsage,Payment Method,Tenure in Months,Churn
334,2342-CKIAO,39,297,Credit Card,29,0
335,9732-EQMWY,20,104,Bank Withdrawal,20,0
336,4501-VCPFK,25,99,Bank Withdrawal,20,0
337,4074-SJFFA,44,485,Mailed Check,22,1
338,0970-QXPXW,28,169,Credit Card,22,0
339,9847-HNVGP,23,107,Credit Card,16,0
340,2195-ZRVAX,40,361,Bank Withdrawal,30,1
341,0208-BPQEJ,48,291,Bank Withdrawal,33,0
342,3884-UEBXB,58,330,Bank Withdrawal,19,0
343,1017-FBQMM,47,295,Credit Card,19,0
344,1624-NALOJ,75,596,Bank Withdrawal,27,1
345,1268-ASBGA,66,482,Credit Card,21,1
346,2234-EOFPT,48,321,Bank Withdrawal,28,0
347,8205-MQUGY,39,96,Bank Withdrawal,17,0
348,4554-YGZIH,75,584,Credit Card,32,1
349,5985-TBABQ,45,155,Credit Card,20,0
350,0334-ZFJSR,41,306,Credit Card,28,0
351,9548-LIGTA,26,385,Credit Card,27,0
352,4464-JCOLN,40,399,Mailed Check,25,1
353,5046-NUHWD,69,133,Bank Withdrawal,19,0
354,2429-AYKKO,52,82,Bank Withdrawal,28,0
355,1591-MQJTP,76,204,Bank Withdrawal,18,0
356,3069-SSVSN,50,354,Credit Card,20,0
357,0244-LGNFY,35,376,Bank Withdrawal,17,0
358,7102-JJVTX,31,367,Credit Card,17,0
359,3199-XGZCY,51,346,Bank Withdrawal,29,0
360,9705-IOVQQ,80,207,Bank Withdrawal,15,0
361,8993-IZEUX,54,166,Bank Withdrawal,32,0
362,6614-YWYSC,68,388,Bank Withdrawal,24,0
363,2207-QPJED,66,58,Bank Withdrawal,28,0
364,7666-WKRON,39,288,Bank Withdrawal,21,1
365,5054-IEXZT,41,329,Bank Withdrawal,20,1
366,1293-HHSHJ,61,98,Credit Card,21,0
367,6509-TSGWN,42,186,Credit Card,25,0
368,3292-PBZEJ,75,148,Bank Withdrawal,20,0
369,8565-CLBZW,23,570,Mailed Check,35,1
370,0968-GSIKN,23,450,Mailed Check,24,1
371,4656-CAURT,57,140,Bank Withdrawal,24,0
372,3488-PGMQJ,66,513,Bank Withdrawal,27,1
373,5970-GHJAW,40,52,Credit Card,28,0
374,8773-HHUOZ,20,486,Credit Card,27,1
375,4396-KLSEH,26,87,Bank Withdrawal,17,0
376,3969-JQABI,47,96,Credit Card,23,0
377,4184-TJFAN,68,515,Mailed Check,29,1
378,2792-VPPET,28,335,Bank Withdrawal,24,0
379,9174-IHETN,45,67,Credit Card,23,0
380,5981-ZVXOT,72,144,Bank Withdrawal,19,0
381,6339-DKLMK,27,52,Bank Withdrawal,24,0
382,8905-IAZPF,32,167,Credit Card,28,0
383,9588-YRFHY,19,83,Credit Card,16,0
384,2923-ARZLG,38,230,Credit Card,23,0
385,5602-BVFMK,58,235,Credit Card,21,0
386,3668-QPYBK,37,341,Credit Card,37,1
387,7641-TQFHN,21,354,Credit Card,23,0
388,1814-WFGVS,53,279,Mailed Check,34,0
389,3239-TPHPZ,60,184,Bank Withdrawal,25,0
390,6300-BWMJX,45,257,Bank Withdrawal,18,0
391,3902-FOIGH,66,542,Bank Withdrawal,22,1
392,7596-LDUXP,61,330,Credit Card,32,0
393,7839-QRKXN,62,600,Credit Card,23,1
394,0575-CUQOV,76,186,Bank Withdrawal,34,0
395,6762-QVYJO,25,51,Credit Card,32,0
396,5515-RUGKN,63,393,Credit Card,33,0
397,1563-IWQEX,43,128,Credit Card,31,0
398,2619-WFQWU,34,600,Mailed Check,27,1
399,5914-DVBWJ,80,390,Bank Withdrawal,31,1
400,5404-GGUKR,39,168,Bank Withdrawal,25,0
401,9940-RHLFB,53,530,Bank Withdrawal,22,1
402,9514-JDSKI,77,436,Bank Withdrawal,24,1
403,8129-GMVGI,58,82,Credit Card,33,0
404,3724-UCSHY,48,331,Credit Card,32,0
405,8800-JOOCF,56,277,Bank Withdrawal,20,0
406,6680-WKXRZ,32,480,Bank Withdrawal,23,1
407,9695-IDRZR,26,145,Credit Card,29,0
408,2933-XEUJM,56,149,Mailed Check,31,0
409,2905-KFQUV,61,398,Credit Card,33,0
410,4544-RXFMG,48,69,Credit Card,22,0
411,6728-CZFEI,28,94,Credit Card,22,0
412,4322-RCYMT,63,527,Bank Withdrawal,27,1
413,2661-GKBTK,39,280,Bank Withdrawal,28,0
414,7235-NXZCP,79,504,Mailed Check,31,1
415,1215-EXRMO,32,141,Credit Card,35,0
416,8919-FYFQZ,73,284,Bank Withdrawal,24,1
417,7080-TNUWP,48,338,Bank Withdrawal,17,0
418,4902-OHLSK,76,508,Bank Withdrawal,40,1
419,3764-MNMOI,49,364,Credit Card,30,0
420,5561-NWEVX,78,435,Bank Withdrawal,37,1
421,3893-JRNFS,19,169,Bank Withdrawal,34,0
422,9112-WSNPU,65,106,Bank Withdrawal,27,0
423,6878-GGDWG,57,138,Bank Withdrawal,34,0
424,4976-LNFVV,65,51,Credit Card,31,0
425,1177-XZBJL,35,360,Bank Withdrawal,31,0
426,9675-ICXCT,23,196,Bank Withdrawal,15,0
427,4877-EVATK,30,308,Mailed Check,22,1
428,3043-SUDUA,35,213,Bank Withdrawal,19,0
429,6933-VLYFX,64,363,Bank Withdrawal,23,0
430,0374-AACSZ,63,54,Bank Withdrawal,22,0
431,8623-TMRBY,80,304,Bank Withdrawal,40,1
432,1447-PJGGA,39,505,Bank Withdrawal,40,1
433,1731-TVIUK,47,398,Bank Withdrawal,40,1
434,3158-MOERK,57,563,Bank Withdrawal,31,1
435,6432-TWQLB,51,484,Bank Withdrawal,38,1
436,3284-SVCRO,35,399,Credit Card,31,0
437,1335-MXCSE,24,189,Credit Card,18,0
438,9065-ZCPQX,24,68,Bank Withdrawal,32,0
439,7989-VCQOH,29,256,Bank Withdrawal,34,0
440,2190-BCXEC,61,221,Credit Card,23,0
441,1400-WIVLL,31,362,Bank Withdrawal,23,0
442,2650-GYRYL,25,339,Bank Withdrawal,25,0
443,9844-FELAJ,65,226,Bank Withdrawal,33,0
444,4310-KEDTB,24,195,Credit Card,20,0
445,2371-JUNGC,46,64,Credit Card,20,0
446,7274-RTAPZ,20,465,Bank Withdrawal,40,1
447,6624-JDRDS,22,188,Bank Withdrawal,18,0
448,9432-VOFYX,26,231,Bank Withdrawal,34,0
449,9281-PKKZE,47,77,Bank Withdrawal,24,0
450,7649-PHJVR,22,232,Mailed Check,21,0
451,4598-ZADCK,34,122,Bank Withdrawal,15,0
452,7537-CBQUZ,68,341,Bank Withdrawal,19,0
453,6633-SYEUS,23,73,Bank Withdrawal,20,0
454,8805-JNRAZ,44,381,Credit Card,16,0
455,0620-DLSLK,47,109,Credit Card,35,0
456,2026-TGDHM,54,305,Bank Withdrawal,21,1
457,7660-HDPJV,51,530,Bank Withdrawal,24,1
458,4826-DXMUP,23,395,Credit Card,31,0
459,4255-DDUOU,47,292,Mailed Check,34,1
460,0778-NELLA,43,569,Credit Card,39,1
461,9677-AVKED,55,326,Bank Withdrawal,25,0
462,4078-SAYYN,45,317,Bank Withdrawal,37,1
463,7817-OMJNA,23,260,Bank Withdrawal,34,0
464,0682-USIXD,40,94,Bank Withdrawal,21,0
465,9835-ZIITK,66,476,Bank Withdrawal,35,1
466,0264-CNITK,45,58,Bank Withdrawal,21,0
467,4654-ULTTN,34,371,Credit Card,25,0
468,3506-LCJDC,52,425,Bank Withdrawal,31,1
469,1660-HSOOQ,60,308,Credit Card,32,1
470,3765-JXVKY,23,431,Bank Withdrawal,32,1
471,2129-ALKBS,49,337,Bank Withdrawal,21,0
472,8630-QSGXK,39,56,Bank Withdrawal,22,0
473,6772-WFQRD,58,96,Bank Withdrawal,17,0
474,0247-SLUJI,37,312,Credit Card,30,0
475,8587-XYZSF,60,124,Bank Withdrawal,25,0
476,2560-QTSBS,26,306,Bank Withdrawal,30,0
477,9300-AGZNL,76,434,Bank Withdrawal,24,1
478,3744-ZRRDZ,25,491,Bank Withdrawal,30,1
479,7611-YKYTC,50,207,Bank Withdrawal,30,0
480,4016-BJKTZ,20,315,Bank Withdrawal,27,0
481,9081-WWXKP,64,378,Credit Card,23,0
482,3721-CNEYS,45,523,Bank Withdrawal,35,1
483,5995-SNNEW,80,178,Bank Withdrawal,25,0
484,6082-GLJIX,50,290,Credit Card,26,0
485,6815-ABQFQ,53,248,Bank Withdrawal,15,0
486,6145-NNPNO,45,247,Bank Withdrawal,35,0
487,8035-PWSEV,60,314,Bank Withdrawal,18,0
488,0817-HSUSE,26,81,Bank Withdrawal,20,0
489,6407-UTSLV,76,222,Bank Withdrawal,16,0
490,9506-UXUSK,53,393,Bank Withdrawal,16,0
491,9565-AXSMR,19,345,Credit Card,34,0
492,0136-IFMYD,71,342,Bank Withdrawal,20,0
493,1264-BYWMS,40,475,Bank Withdrawal,20,1
494,1750-CSKKM,40,491,Bank Withdrawal,28,1
495,2522-AHJXR,36,366,Bank Withdrawal,21,0
496,8207-VVMYB,44,336,Bank Withdrawal,19,0
497,0206-OYVOC,52,92,Credit Card,22,0
498,7850-VWJUU,37,120,Bank Withdrawal,29,0
499,1226-JZNKR,20,305,Bank Withdrawal,20,0
500,9369-XFEHK,76,513,Bank Withdrawal,23,1
501,3091-FYHKI,64,340,Bank Withdrawal,26,1
502,1635-HDGFT,29,124,Credit Card,21,0
503,8406-LNMHF,75,169,Credit Card,27,0
504,8221-HVAYI,60,299,Credit Card,18,0
505,1299-AURJA,43,74,Bank Withdrawal,15,0
506,4806-DXQCE,77,104,Bank Withdrawal,15,0
507,1625-JAIIY,42,323,Bank Withdrawal,29,1
508,2724-FJDYW,31,297,Bank Withdrawal,16,0
509,5693-PIPCS,29,230,Credit Card,25,0
510,8590-YFFQO,24,369,Credit Card,24,0
511,4986-MXSFP,40,199,Mailed Check,27,0
512,0567-XRHCU,19,360,Credit Card,30,0
513,6522-OIQSX,60,198,Credit Card,31,0
514,0268-QKIWO,41,483,Bank Withdrawal,31,1
515,3088-FVYWK,37,144,Credit Card,28,0
516,5482-PLVPE,79,266,Bank Withdrawal,32,1
517,2995-YWTCD,20,106,Bank Withdrawal,35,0
518,0793-TWELN,27,185,Bank Withdrawal,29,0
519,6112-KTHFQ,50,330,Credit Card,30,0
520,1336-EZFZY,33,182,Credit Card,34,0
521,8930-XOTDP,33,148,Credit Card,27,0
522,4952-YSOGZ,48,343,Bank Withdrawal,22,1
523,7205-BAIAD,42,115,Bank Withdrawal,18,0
524,8109-YUOHE,58,69,Credit Card,19,0
525,9365-SRSZE,71,114,Bank Withdrawal,27,0
526,6362-QHAFM,53,200,Bank Withdrawal,18,0
527,7639-LIAYI,23,308,Credit Card,26,0
528,9625-QNLUX,51,95,Credit Card,23,0
529,9244-ZVAPM,36,96,Credit Card,20,0
530,3057-VJJQE,64,81,Credit Card,32,0
531,8465-SBRXP,32,290,Bank Withdrawal,32,0
532,1226-IENZN,68,206,Bank Withdrawal,23,0
533,0943-ZQPXH,46,212,Bank Withdrawal,19,0
534,9571-EDEBV,60,87,Credit Card,27,0
535,4853-OITSN,33,177,Bank Withdrawal,28,0
536,2804-ETQDK,57,230,Credit Card,17,0
537,8469-SNFFH,40,276,Bank Withdrawal,33,0
538,5529-GIBVH,57,109,Credit Card,22,0
539,6127-ISGTU,34,259,Bank Withdrawal,38,1
540,2740-JFBOK,35,163,Bank Withdrawal,24,0
541,1237-WIYYZ,49,389,Credit Card,29,0
542,5091-HFAZW,36,370,Bank Withdrawal,27,0
543,1139-WUOAH,33,159,Credit Card,15,0
544,0440-QEXBZ,64,138,Credit Card,32,0
545,8701-DGLVH,36,84,Credit Card,21,0
546,7054-LGEQW,23,399,Credit Card,33,1
547,8679-LZBMD,30,222,Bank Withdrawal,33,0
548,1422-DGUBX,64,103,Bank Withdrawal,25,0
549,6365-HITVU,24,207,Credit Card,18,0
550,5960-MVTUK,58,71,Bank Withdrawal,20,0
551,8059-UDZFY,73,381,Bank Withdrawal,34,0
552,8399-YNDCH,80,366,Bank Withdrawal,27,1
553,3275-RHRNE,58,276,Credit Card,32,0
554,5115-GZDEL,20,400,Credit Card,25,0
555,2242-MFOTG,29,263,Bank Withdrawal,29,0
556,5527-ACHSO,38,330,Credit Card,21,0
557,4735-ASGMA,55,377,Bank Withdrawal,31,1
558,7018-WBJNK,55,272,Credit Card,34,0
559,3803-KMQFW,25,414,Credit Card,35,1
560,0723-FDLAY,54,73,Bank Withdrawal,28,0
561,5153-RTHKF,26,192,Bank Withdrawal,27,0
562,3751-KTZEL,62,271,Mailed Check,23,1
563,9986-BONCE,36,312,Bank Withdrawal,25,1
564,8338-QIUNR,23,268,Credit Card,32,0
565,2100-BDNSN,39,533,Bank Withdrawal,23,1
566,9389-ACWBI,47,207,Credit Card,23,0
567,7469-LKBCI,21,104,Credit Card,32,0
568,8174-LNWMW,52,392,Credit Card,15,0
569,8652-YHIYU,30,96,Credit Card,28,0
570,3621-CHYVB,44,184,Bank Withdrawal,28,0
571,7460-ITWWP,67,315,Bank Withdrawal,20,0
572,1013-QCWAM,73,179,Bank Withdrawal,30,0
573,8821-XNHVZ,53,471,Mailed Check,27,1
574,3249-ZPQRG,28,454,Bank Withdrawal,26,1
575,2832-KJCRD,22,357,Bank Withdrawal,35,0
576,2041-JIJCI,37,51,Bank Withdrawal,21,0
577,2400-FEQME,57,319,Credit Card,33,0
578,8313-KTIHG,54,364,Bank Withdrawal,31,0
579,6166-YIPFO,33,267,Bank Withdrawal,17,0
580,6855-VLGOS,51,233,Bank Withdrawal,16,0
581,6010-DDPPW,61,247,Bank Withdrawal,17,0
582,3873-NFTGI,54,69,Credit Card,33,0
583,2739-CCZMB,39,82,Credit Card,15,0
584,9451-LPGOO,22,367,Bank Withdrawal,33,1
585,0486-HECZI,37,394,Bank Withdrawal,34,1
586,0691-JVSYA,24,284,Bank Withdrawal,39,1
587,4298-OYIFC,59,377,Bank Withdrawal,15,0
588,4369-NYSCF,61,236,Bank Withdrawal,15,0
589,8922-NPKBJ,63,195,Mailed Check,35,0
590,5671-UUNXD,79,94,Bank Withdrawal,20,0
591,1304-SEGFY,57,171,Bank Withdrawal,18,0
592,5944-UGLLK,62,142,Credit Card,18,0
593,1036-GUDCL,59,225,Credit Card,25,0
594,3186-BAXNB,20,441,Bank Withdrawal,22,1
595,0468-YRPXN,62,341,Credit Card,23,0
596,3551-GAEGL,23,346,Bank Withdrawal,34,0
597,9033-EOXWV,57,399,Credit Card,23,1
598,9643-YBLUR,27,308,Credit Card,16,0
599,5193-QLVZB,52,201,Bank Withdrawal,27,0
600,0486-LGCCH,48,112,Credit Card,18,0
601,0661-WCQNQ,56,155,Credit Card,28,0
602,7503-EPSZW,45,156,Mailed Check,18,0
603,8755-OGKNA,33,155,Bank Withdrawal,20,0
604,9067-SQTNS,37,189,Bank Withdrawal,18,0
605,8711-LOBKY,50,133,Credit Card,15,0
606,4422-QVIJA,52,352,Mailed Check,35,0
607,5862-BRIXZ,33,298,Bank Withdrawal,34,0
608,5153-LXKDT,51,255,Bank Withdrawal,27,0
609,8932-CZHRQ,40,327,Credit Card,23,0
610,9327-QSDED,44,385,Credit Card,33,0
611,1080-BWSYE,76,168,Credit Card,23,0
612,8149-RSOUN,49,401,Bank Withdrawal,40,1
613,7711-YIJWC,21,399,Bank Withdrawal,16,0
614,6510-UPNKS,21,124,Credit Card,21,0
615,1579-KLYDT,31,303,Bank Withdrawal,28,1
616,1455-HFBXA,61,96,Credit Card,32,0
617,6907-NZZIJ,54,598,Bank Withdrawal,39,1
618,0946-FKYTX,42,170,Mailed Check,21,0
619,4671-LXRDQ,44,562,Credit Card,40,1
620,7813-ZGGAW,68,384,Bank Withdrawal,25,0
621,7336-RLLRH,42,361,Credit Card,25,0
622,4012-ZTHBR,33,128,Bank Withdrawal,31,0
623,3351-NGXYI,70,100,Bank Withdrawal,33,0
624,5274-XHAKY,19,77,Bank Withdrawal,16,0
625,6743-HHQPF,26,360,Credit Card,35,0
626,6872-HXFNF,27,246,Bank Withdrawal,23,0
627,3077-RSNTJ,29,380,Credit Card,24,0
628,5052-PNLOS,50,518,Bank Withdrawal,36,1
629,7619-PLRLP,41,360,Bank Withdrawal,32,0
630,1942-OQFRW,62,183,Bank Withdrawal,17,0
631,7293-LSCDV,32,353,Credit Card,15,0
632,6353-BRMMA,62,320,Bank Withdrawal,24,0
633,1264-FUHCX,51,365,Credit Card,18,0
634,2122-YWVYA,44,122,Bank Withdrawal,15,0
635,4062-HBMOS,33,218,Bank Withdrawal,22,0
636,4056-QHXHZ,49,373,Credit Card,26,0
637,0674-EYYZV,41,99,Bank Withdrawal,28,0
638,9738-QLWTP,47,268,Bank Withdrawal,31,0
639,3649-JPUGY,26,245,Bank Withdrawal,30,0
640,5442-BXVND,49,252,Bank Withdrawal,26,0
641,1352-VHKAJ,30,129,Bank Withdrawal,17,0
642,4983-CLMLV,30,177,Credit Card,15,0
643,3235-ETOOB,51,258,Bank Withdrawal,29,1
644,5334-JLAXU,44,256,Credit Card,29,0
645,0684-AOSIH,42,419,Bank Withdrawal,27,1
646,8573-JGCZW,27,288,Bank Withdrawal,20,0
647,6576-FBXOJ,29,303,Bank Withdrawal,22,0
648,0708-SJDIS,32,250,Credit Card,15,0
649,6476-EPYZR,57,283,Credit Card,15,0
650,3196-NVXLZ,23,59,Credit Card,29,0
651,1455-ESIQH,44,430,Bank Withdrawal,32,1
652,6784-XYJAE,38,186,Bank Withdrawal,21,0
653,1240-KNSEZ,63,545,Credit Card,33,1
654,3506-OVLKD,40,85,Bank Withdrawal,21,0
655,7683-CBDKJ,42,341,Bank Withdrawal,34,1
656,9258-CNWAC,23,130,Credit Card,31,0
657,1171-TYKUR,20,242,Bank Withdrawal,30,0
658,3859-CVCET,47,455,Mailed Check,27,1
659,5124-EOGYE,59,396,Credit Card,34,0
660,5847-MXBEO,42,319,Credit Card,16,0
661,5504-WSIUR,38,321,Bank Withdrawal,15,0
662,7297-DVYGA,61,210,Bank Withdrawal,30,0
663,7722-CVFXN,50,285,Bank Withdrawal,30,0
664,5364-EVNIB,61,524,Bank Withdrawal,24,1
665,9746-MDMBK,58,299,Bank Withdrawal,31,0
666,9938-ZREHM,41,290,Credit Card,15,0
667,4049-ZPALD,35,272,Bank Withdrawal,20,0
668,1335-HQMKX,49,312,Bank Withdrawal,22,0
669,1015-OWJKI,46,298,Credit Card,22,0
670,4922-CVPDX,23,281,Credit Card,23,0
671,3727-JEZTU,29,342,Credit Card,22,0
672,9809-IMGCQ,65,455,Bank Withdrawal,26,1
673,4929-ROART,47,62,Credit Card,20,0
674,5644-PDMZC,69,534,Bank Withdrawal,20,1
675,4403-BWPAY,40,84,Credit Card,27,0
676,2528-HFYZX,66,430,Bank Withdrawal,33,1
677,3966-HRMZA,74,385,Credit Card,33,0
678,3259-KNMRR,72,372,Bank Withdrawal,28,0
679,4488-KQFDT,21,276,Bank Withdrawal,19,0
680,5692-FPTAH,32,444,Credit Card,34,1
681,3866-MDTUB,64,287,Bank Withdrawal,38,1
682,2056-EVGZL,56,268,Credit Card,23,0
683,4919-IKATY,64,273,Bank Withdrawal,39,1
684,4385-GZQXV,68,459,Bank Withdrawal,35,1
685,6549-BTYPG,19,280,Credit Card,21,0
686,6304-IJFSQ,63,422,Credit Card,23,1
687,0810-BDHAW,54,299,Bank Withdrawal,35,0
688,0508-SQWPL,32,53,Bank Withdrawal,15,0
689,0191-ZHSKZ,80,248,Bank Withdrawal,23,0
690,1810-MVMAI,31,307,Bank Withdrawal,17,0
691,0932-YIXYU,50,394,Credit Card,21,0
692,1064-FBXNK,55,344,Credit Card,19,0
693,6620-HVDUJ,50,55,Bank Withdrawal,27,0
694,2348-KCJLT,60,324,Credit Card,26,0
695,4718-DHSMV,22,251,Credit Card,26,0
696,5699-BNCAS,79,90,Credit Card,32,0
697,3407-JMJQQ,22,208,Bank Withdrawal,29,0
698,9294-TDIPC,59,54,Credit Card,32,0
699,1842-EZJMK,28,351,Bank Withdrawal,20,1
700,0302-JOIVN,47,575,Bank Withdrawal,29,1
701,9367-WXLCH,51,399,Bank Withdrawal,39,1
702,2203-GHNWN,24,357,Credit Card,35,0
703,8201-AAXCB,55,57,Bank Withdrawal,30,0
704,7954-MLBUN,41,161,Bank Withdrawal,17,0
705,3258-SANFR,69,79,Credit Card,20,0
706,6797-LNAQX,34,312,Bank Withdrawal,28,1
707,2332-TODQS,44,117,Credit Card,17,0
708,6158-DWPZT,53,496,Bank Withdrawal,29,1
709,5815-HGGHV,45,106,Credit Card,23,0
710,3082-YVEKW,62,98,Bank Withdrawal,25,0
711,3720-DBRWL,20,57,Credit Card,33,0
712,1131-SUEKT,41,108,Bank Withdrawal,23,0
713,9787-XVQIU,38,324,Bank Withdrawal,40,1
714,1409-PHXTF,77,259,Bank Withdrawal,18,0
715,2135-RXIHG,63,568,Bank Withdrawal,38,1
716,7893-IXHRQ,53,502,Bank Withdrawal,36,1
717,6377-KSLXC,31,185,Credit Card,19,0
718,7251-XFOIL,60,347,Credit Card,30,0
719,7311-MQJCH,54,181,Bank Withdrawal,22,0
720,4749-VFKVB,47,591,Credit Card,21,1
721,3982-DQLUS,78,162,Bank Withdrawal,35,0
722,9127-QRZMH,39,351,Bank Withdrawal,15,0
723,7010-BRBUU,48,315,Credit Card,33,0
724,0709-TVGUR,70,275,Bank Withdrawal,21,1
725,6212-ATMLK,42,125,Bank Withdrawal,28,0
726,2626-VEEWG,48,73,Credit Card,30,0
727,8915-NNTRC,29,72,Credit Card,34,0
728,7734-DBOAI,42,470,Bank Withdrawal,35,1
729,2984-RGEYA,38,244,Bank Withdrawal,29,0
730,2792-LSHWX,49,264,Credit Card,27,0
731,0396-UKGAI,25,371,Bank Withdrawal,34,0
732,3470-BTGQO,60,190,Credit Card,25,0
733,2296-DKZFP,25,346,Bank Withdrawal,20,0
734,2188-SXWVT,31,162,Credit Card,32,0
735,7277-OZCGZ,40,158,Bank Withdrawal,16,0
736,4021-RQSNY,75,306,Bank Withdrawal,37,1
737,0023-XUOPT,26,396,Bank Withdrawal,25,1
738,1178-PZGAB,45,333,Credit Card,31,0
739,6267-DCFFZ,68,182,Bank Withdrawal,34,0
740,3566-VVORZ,39,104,Bank Withdrawal,21,0
741,6963-EZQEE,69,345,Credit Card,34,0
742,5133-POWUA,34,273,Credit Card,31,0
743,5337-IIWKZ,35,131,Bank Withdrawal,16,0
744,1063-DHQJF,56,168,Mailed Check,15,0
745,4425-OWHWB,32,242,Credit Card,21,0
746,2403-BCASL,66,419,Bank Withdrawal,36,1
747,0980-PVMRC,27,332,Bank Withdrawal,32,0
748,1159-WFSGR,59,368,Bank Withdrawal,27,0
749,4905-JEFDW,39,356,Bank Withdrawal,29,1
750,9330-DHBFL,29,308,Credit Card,24,0
751,2007-QVGAW,51,166,Bank Withdrawal,26,0
752,4391-LNRXK,37,157,Bank Withdrawal,34,0
753,8992-CEUEN,59,169,Bank Withdrawal,24,0
754,2696-ECXKC,34,373,Credit Card,26,0
755,5701-ZIKJE,28,258,Credit Card,20,0
756,2683-BPJSO,37,271,Bank Withdrawal,26,1
757,5183-SNMJQ,32,65,Credit Card,27,0
758,1302-UHBDD,70,239,Bank Withdrawal,30,0
759,3096-GKWEB,42,88,Bank Withdrawal,27,0
760,5044-LRQAQ,19,110,Bank Withdrawal,20,0
761,7760-OYPDY,32,261,Bank Withdrawal,27,1
762,7629-WIXZF,32,182,Bank Withdrawal,27,0
763,2323-ARSVR,51,258,Bank Withdrawal,35,0
764,5788-YPOEG,41,210,Credit Card,18,0
765,8443-ZRDBZ,62,573,Bank Withdrawal,32,1
766,8064-RAVOH,44,129,Bank Withdrawal,28,0
767,8849-AYPTR,55,124,Bank Withdrawal,28,0
768,0559-CKHUS,44,323,Credit Card,33,0
769,1282-IHQAC,68,163,Credit Card,15,0
770,8404-GFGCZ,49,185,Bank Withdrawal,16,0
771,3258-SYSWS,75,224,Bank Withdrawal,26,0
772,7067-KSAZT,66,270,Bank Withdrawal,22,1
773,7868-BGSZA,30,217,Bank Withdrawal,34,0
774,2055-SIFSS,75,134,Bank Withdrawal,17,0
775,9898-KZQDZ,65,316,Credit Card,35,1
776,1622-HSHSF,44,185,Credit Card,28,0
777,9392-XBGTD,42,274,Credit Card,35,0
778,5572-ZDXHY,25,542,Mailed Check,21,1
779,3617-XLSGQ,61,102,Bank Withdrawal,33,0
780,8901-UPRHR,40,225,Bank Withdrawal,16,0
781,4226-KKDON,41,105,Bank Withdrawal,31,0
782,6840-RESVB,38,237,Mailed Check,35,0
783,1658-XUHBX,75,290,Credit Card,18,0
784,3349-ANQNH,70,169,Bank Withdrawal,27,0
785,7115-IRDHS,64,261,Bank Withdrawal,31,0
786,1707-HABPF,65,126,Bank Withdrawal,18,0
787,1319-YLZJG,62,61,Bank Withdrawal,32,0
788,5696-CEIQJ,31,154,Bank Withdrawal,35,0
789,0365-BZUWY,58,258,Bank Withdrawal,16,0
790,9028-LIHRP,22,128,Credit Card,27,0
791,2880-FPNAE,69,341,Bank Withdrawal,19,0
792,5791-KAJFD,58,280,Bank Withdrawal,34,0
793,5575-GNVDE,46,307,Mailed Check,19,0
794,6435-VWCCY,71,182,Credit Card,35,0
795,2607-FBDFF,32,59,Credit Card,27,0
796,0691-NIKRI,41,260,Credit Card,34,0
797,3283-WCWXT,58,294,Mailed Check,35,0
798,2876-GZYZC,49,285,Bank Withdrawal,18,0
799,4378-BZYFP,41,137,Mailed Check,26,0
800,6087-MVHJH,44,468,Bank Withdrawal,25,1
801,3144-AUDBS,59,511,Bank Withdrawal,37,1
802,7402-PWYJJ,21,208,Bank Withdrawal,26,0
803,3315-IKYZQ,42,275,Credit Card,15,0
804,1771-OADNZ,70,328,Bank Withdrawal,26,1
805,0104-PPXDV,61,266,Credit Card,16,0
806,9972-NKTFD,55,179,Bank Withdrawal,33,0
807,4760-THGOT,33,54,Bank Withdrawal,26,0
808,5445-PZWGX,63,394,Bank Withdrawal,24,1
809,0993-OSGPT,78,298,Bank Withdrawal,18,0
810,1357-MVDOZ,25,74,Bank Withdrawal,33,0
811,2832-SCUCO,52,249,Bank Withdrawal,18,0
812,4250-ZBWLV,24,343,Bank Withdrawal,22,1
813,5968-VXZLG,45,343,Bank Withdrawal,16,0
814,4184-VODJZ,62,335,Bank Withdrawal,27,0
815,8457-XIGKN,46,228,Credit Card,32,0
816,7473-ZBDSN,38,331,Mailed Check,23,0
817,0731-EBJQB,24,308,Bank Withdrawal,33,0
818,2654-VBVPB,22,284,Bank Withdrawal,23,0
819,3780-YVMFA,33,175,Bank Withdrawal,20,0
820,7065-YUNRY,28,518,Mailed Check,22,1
821,9415-TPKRV,62,307,Bank Withdrawal,30,0
822,5939-XAIXZ,54,264,Credit Card,20,0
823,4424-TKOPW,70,551,Bank Withdrawal,21,1
824,2252-NKNSI,63,238,Credit Card,20,0
825,6861-XWTWQ,71,451,Bank Withdrawal,37,1
826,5937-EORGB,79,91,Bank Withdrawal,25,0
827,1261-FWTTE,78,385,Bank Withdrawal,22,0
828,4697-LUPSU,22,328,Credit Card,20,0
829,9408-HRXRK,63,214,Bank Withdrawal,31,0
830,4317-VTEOA,61,580,Bank Withdrawal,31,1
831,2208-MPXIO,42,137,Bank Withdrawal,16,0
832,5649-RXQTV,34,323,Bank Withdrawal,22,0
833,5073-RZGBK,50,238,Bank Withdrawal,32,0
834,1627-AFWVJ,30,176,Credit Card,25,0
835,7000-WCEVQ,67,521,Credit Card,40,1
836,5923-GXUOC,37,536,Bank Withdrawal,30,1
837,4482-EWFMI,54,393,Bank Withdrawal,28,0
838,9154-QDGTH,20,145,Credit Card,19,0
839,5950-AAAGJ,19,288,Bank Withdrawal,19,0
840,1069-XAIEM,68,266,Bank Withdrawal,25,1
